Photo,Specimen,Species,Location,Sensillum_type,Olfactory_type,x,y,Number,Comments,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,511.833,295.167,12,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,558.833,292.833,13,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,582.167,296.833,14,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,560.833,337.5,15,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,595.5,386.167,16,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,478.833,340.833,17,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,514.833,356.5,18,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,540.833,389.833,19,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,572.5,421.5,20,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,428.833,363.5,21,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,492.833,388.833,22,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,444.5,397.167,23,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,465.833,424.167,24,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,455.5,454.5,25,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,489.833,458.833,26,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,522.833,432.833,27,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,mechano,NA,397.833,405.167,28,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,olfactory,trichoid,643.833,184.833,1,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,olfactory,trichoid,635.833,268.167,2,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,olfactory,trichoid,636.167,229.5,3,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,olfactory,trichoid,611.833,307.833,4,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,olfactory,trichoid,535.833,318.5,5,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F6.tif,LACM Ent 574186,Pyractomena borealis,F6,olfactory,trichoid,469.833,310.167,6,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F7.tif,LACM Ent 574186,Pyractomena borealis,F7,mechano,NA,371.167,324.5,1,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F7.tif,LACM Ent 574186,Pyractomena borealis,F7,mechano,NA,313.833,349.167,2,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F7.tif,LACM Ent 574186,Pyractomena borealis,F7,mechano,NA,336.833,367.167,3,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F7.tif,LACM Ent 574186,Pyractomena borealis,F7,mechano,NA,304.5,405.833,4,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F7.tif,LACM Ent 574186,Pyractomena borealis,F7,mechano,NA,234.5,418.167,5,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F7.tif,LACM Ent 574186,Pyractomena borealis,F7,mechano,NA,248.5,434.5,6,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F7.tif,LACM Ent 574186,Pyractomena borealis,F7,mechano,NA,271.5,455.167,7,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F7.tif,LACM Ent 574186,Pyractomena borealis,F7,mechano,NA,339.167,418.167,8,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F7.tif,LACM Ent 574186,Pyractomena borealis,F7,mechano,NA,314.5,449.833,9,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F7.tif,LACM Ent 574186,Pyractomena borealis,F7,mechano,NA,295.833,482.167,10,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F7.tif,LACM Ent 574186,Pyractomena borealis,F7,mechano,NA,312.167,507.833,11,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F7.tif,LACM Ent 574186,Pyractomena borealis,F7,mechano,NA,272.833,393.5,12,green,,,,,,,,,,,,,,,,,,
NA,LACM Ent 574186,Pyractomena borealis,F7,olfactory,NA,NA,NA,NA,"unclear, most sensilla damaged",,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,389,315,1,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,452,293.5,2,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,544,235,3,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,585.5,246.5,4,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,663.5,190,5,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,703,209,6,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,731.5,222,7,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,640.5,256,8,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,517.5,282,9,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,435.5,334,10,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,393.5,351,11,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,496,325.5,12,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,679.5,273.5,13,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,616,306,14,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,551.5,332.5,15,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,489,377,16,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,583.5,369,17,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,666,328,18,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,755,329.5,19,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,755.5,356.5,20,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,650.5,367,21,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,495.5,415.5,22,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,593.5,412.5,23,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,mechano,NA,431.5,445,24,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,olfactory,trichoid,610,209,1,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,olfactory,trichoid,618.5,225,2,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,olfactory,trichoid,755.5,297,3,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,olfactory,trichoid,577,281.5,4,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,olfactory,trichoid,380,404,5,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,olfactory,NA,374,435.5,6,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F8.tif,LACM Ent 574186,Pyractomena borealis,F8,olfactory,trichoid,703.5,179,7,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,352.5,363.5,1,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,318,386.5,2,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,315,415,3,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,371.5,424.5,4,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,343.5,450.5,5,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,389.5,459.5,6,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,362,476.5,7,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,461.5,455.5,8,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,413,476.5,9,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,390.5,374,10,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,418,343,11,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,446,356.5,12,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,448.5,381,13,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,444,416.5,14,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,471.5,431,15,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,507.5,436,16,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,493.5,396.5,17,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,485.5,357,18,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,497,324.5,19,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,539.5,328,20,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,539,356,21,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,531.5,393,22,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,549,414.5,23,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,562.5,425,24,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,584.5,387,25,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,582.5,351.5,26,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,583,324.5,27,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,570,296,28,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,637.5,289,29,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,635,333,30,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,627,381.5,31,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,643.5,360.5,32,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,mechano,NA,643,398.5,33,green,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,olfactory,trichoid,436.833,446.167,1,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,olfactory,trichoid,657.5,379.167,2,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,olfactory,trichoid,617.833,325.167,3,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,olfactory,trichoid,604.167,293.833,4,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,olfactory,trichoid,674.5,336.5,5,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,olfactory,trichoid,670.833,318.833,6,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,olfactory,trichoid,673.833,362.167,7,orange,,,,,,,,,,,,,,,,,,
Pyractomena borealis F9.tif,LACM Ent 574186,Pyractomena borealis,F9,olfactory,trichoid,653.833,304.167,8,orange,,,,,,,,,,,,,,,,,,
