Photo,Specimen,Species,Location,Sensillum_type,Olfactory_type,x,y,Number,Comments,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,43.697,22.633,4,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,54.454,23.753,5,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,71.709,3.585,6,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,45.266,68.571,7,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,24.65,64.538,8,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,33.838,81.569,9,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,14.79,119.664,10,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,28.011,103.081,11,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,39.888,127.731,12,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,23.529,142.521,13,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,57.143,107.563,14,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,63.865,80.896,15,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,80.896,42.577,16,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,102.409,21.737,17,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,92.325,75.07,18,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,78.431,98.823,19,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,88.739,139.832,20,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,102.185,140.504,21,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,101.961,107.563,22,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,115.63,66.106,23,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,130.196,21.064,24,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,164.706,39.664,25,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,141.176,84.258,26,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,163.809,113.389,27,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,188.907,144.986,28,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,211.54,132.437,29,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,217.367,150.14,30,yellow,,,,,,,,,,,,,,,,,,
l punctata f6L-xy.tif,LACM Ent 574191,Lucidota punctata,F6,mechano,NA,224.314,77.983,31,yellow,,,,,,,,,,,,,,,,,,
