Photo,Specimen,Species,Location,Sensillum_type,Olfactory_type,x,y,Number,Comments,,,,,,,,,,,,,,,,,,
Photinus pyralis F7.tif,LACM Ent 574182,Photinus pyralis,F7,olfactory,trichoid,494,518.75,8,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F7.tif,LACM Ent 574182,Photinus pyralis,F7,olfactory,trichoid,469.25,503.25,9,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F7.tif,LACM Ent 574182,Photinus pyralis,F7,olfactory,trichoid,442.75,487,10,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F8.tif,LACM Ent 574182,Photinus pyralis,F8,NA,NA,NA,NA,,image unclear,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,497.833,302.5,1,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,506.833,309.833,2,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,524.833,320.5,3,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,543.5,320.833,4,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,543.167,345.5,5,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,531.167,338.833,6,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,522.167,335.167,7,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,472.833,322.5,8,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,477.5,347.833,9,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,502.5,347.833,10,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,512.833,366.833,11,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,523.833,373.833,12,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,470.5,399.5,13,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,481.833,403.167,14,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,494.833,393.833,15,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,499.5,407.167,16,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,479.167,424.833,17,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,435.167,407.167,18,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,456.167,356.5,19,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,439.5,385.167,20,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,mechano,NA,491.167,366.5,21,green,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,olfactory,trichoid,484.5,317.5,1,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,olfactory,trichoid,509.5,322.167,2,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,olfactory,trichoid,488.833,344.5,3,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,olfactory,trichoid,459.833,336.167,4,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,olfactory,trichoid,512.833,352.833,5,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,olfactory,trichoid,474.167,373.833,6,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,olfactory,trichoid,493.833,380.833,7,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,olfactory,NA,501.5,385.5,8,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,olfactory,NA,510.5,386.833,9,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,olfactory,NA,453.5,377.167,10,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,olfactory,trichoid,420.167,401.833,11,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,olfactory,trichoid,428.167,374.5,12,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,olfactory,trichoid,447.833,411.833,13,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,olfactory,trichoid,462.833,425.167,14,orange,,,,,,,,,,,,,,,,,,
Photinus pyralis F9.tif,LACM Ent 574182,Photinus pyralis,F9,olfactory,trichoid,496.833,426.5,15,orange,,,,,,,,,,,,,,,,,,
