Photo,Specimen,Species,Location,Sensillum_type,Olfactory_type,x,y,Number,Comments,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,mechano,NA,496.167,610.167,23,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,mechano,NA,570.833,606.833,24,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,mechano,NA,620.167,594.167,25,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,mechano,NA,656.833,554.833,26,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,mechano,NA,672.167,589.5,27,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,395.5,303.5,1,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,451,277.5,2,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,481,269.5,3,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,514,277.5,4,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,basiconica,534,262,5,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,580.5,233.5,6,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,404.5,335.5,7,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,453.5,314.5,8,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,522.5,304.5,9,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,576,276.5,10,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,633,280.5,11,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,399,374.5,12,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,468,354,13,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,527.5,350,14,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,550.5,318.5,15,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,574.5,331,16,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,618,330,17,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,616.5,301.5,18,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,426,394,19,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,486.5,403.5,20,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,562,368,21,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,398,409,22,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,430.5,464,23,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,486.5,453.5,24,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,542.5,448,25,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,606.5,454.5,26,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,496.5,495,27,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,452.5,504.5,28,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,561,496,29,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f4.tif,LACM Ent 574188,Phausis reticulata,F4,olfactory,trichoid,625.5,487.5,30,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,312.5,261,1,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,361,271.5,2,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,399.5,226.5,3,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,457,218,4,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,508.5,220.5,5,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,324,313.5,6,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,362.5,355,7,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,387.5,333.5,8,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,400.5,283.5,9,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,447,330.5,10,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,504,287,11,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,418,398.5,12,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,465,405.5,13,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,513.5,359.5,14,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,561.5,336.5,15,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,579,304.5,16,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,406,436,17,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,458,461,18,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,548,402.5,19,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,608,377,20,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,491.5,496.5,21,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,526.5,465,22,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,mechano,NA,604,440.5,23,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,339.5,286,1,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,413.5,245,2,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,445,245,3,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,352.5,313,4,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,396,309.5,5,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,422.5,304.5,6,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,459,282.5,7,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,523.5,250.5,8,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,371,374,9,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,399,357.5,10,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,488.5,313.5,11,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,544,278.5,12,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,436,366.5,13,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,466,345.5,14,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,522.5,317.5,15,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,421,425.5,16,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,452.5,423,17,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,481,375,18,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,507,390,19,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,543.5,359.5,20,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,578,356,21,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,486,459,22,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,492.5,429.5,23,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,525.5,426,24,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,574.5,389.5,25,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,572,427,26,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,602.5,407.5,27,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,552.5,452,28,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f5.tif,LACM Ent 574188,Phausis reticulata,F5,olfactory,trichoid,515.5,492.5,29,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,362,384,1,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,417.5,382.833,2,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,420.167,270.833,3,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,463.5,314.167,4,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,506.167,236.833,5,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,553.5,260.833,6,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,520.167,302.833,7,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,405.5,431.5,8,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,461.5,426.167,9,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,476.833,375.5,10,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,519.5,375.5,11,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,565.5,368.167,12,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,588.833,314.167,13,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,454.167,498.833,14,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,493.5,456.167,15,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,535.5,452.167,16,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,598.167,389.5,17,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,632.167,392.167,18,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,512.833,546.833,19,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,520.833,514.167,20,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,557.5,517.5,21,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,600.833,481.5,22,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,mechano,NA,590.833,438.167,23,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,368.5,359.5,1,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,400,349,2,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,426.5,325,3,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,483.5,288,4,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,389,387.5,5,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,439.5,353.5,6,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,476.5,345,7,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,492,319,8,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,549.5,304.5,9,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,387,432.5,10,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,421,407.5,11,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,517,339,12,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,541,341,13,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,570.5,324,14,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,419.5,466,15,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,431,437,16,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,479.5,411.5,17,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,499,396,18,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,535.5,401,19,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,566.5,395.5,20,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,596,350,21,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,445,461,22,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,507.5,429,23,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,556,434.5,24,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f6.tif,LACM Ent 574188,Phausis reticulata,F6,olfactory,trichoid,611.5,410.5,25,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,123.34,49.215,1,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,154.631,27.19,2,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,147.492,74.581,3,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,129.264,90.682,4,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,161.77,40.556,5,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,181.213,39.949,6,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,183.339,39.949,7,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,169.973,76.404,8,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,136.859,119.847,9,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,160.859,120.15,10,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,207.643,59.695,11,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,235.592,35.392,12,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,237.415,72.759,13,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,202.478,85.518,14,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,186.681,125.922,15,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,206.124,113.771,16,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,200.656,154.479,17,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,161.77,161.466,18,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,130.327,153.871,19,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,105.113,178.327,20,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,103.594,115.593,21,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,98.125,88.708,22,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,82.176,75.645,23,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,101.467,43.139,24,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,210.681,27.645,25,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,83.999,141.568,26,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,153.568,197.162,27,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,179.694,183.491,28,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,198.377,194.276,29,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,212.807,193.213,30,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,227.845,149.922,31,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,217.972,154.631,32,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,223.288,110.429,33,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,225.415,181.365,34,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,181.669,226.174,35,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,53.468,151.441,36,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,27.493,156.302,37,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,39.493,151.137,38,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,73.518,114.378,39,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,58.632,107.847,40,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,49.974,107.239,41,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,29.012,138.226,42,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,mechano,NA,88.86,49.366,43,yellow,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,olfactory,trichoid,135.188,205.668,1,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,olfactory,trichoid,130.176,181.82,2,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,olfactory,trichoid,114.986,174.529,3,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,olfactory,trichoid,144.15,152.352,4,pink,,,,,,,,,,,,,,,,,,
Phausis reticulata f7L_xy.tif,LACM Ent 574188,Phausis reticulata,F7,olfactory,trichoid,159.036,141.112,5,pink,,,,,,,,,,,,,,,,,,
