Photo,Specimen,Species,Location,Sensillum_type,Olfactory_type,x,y,Number,Comments
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,391.938,157.498,48,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,390.532,145.847,49,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,77.745,193.86,50,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,120.066,197.074,51,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,mechano,NA,159.173,205.11,52,yellow
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,92.008,80.758,1,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,88.995,93.615,2,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,99.039,94.82,3,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,111.494,95.624,4,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,118.927,92.812,5,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,68.102,103.861,6,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,89.196,104.061,7,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,76.74,113.503,8,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,42.79,121.74,9,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,55.446,133.592,10,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,69.709,141.025,11,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,83.972,142.432,12,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,158.302,178.592,13,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,135.2,163.123,14,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,132.186,116.316,15,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,159.708,102.454,16,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,172.967,104.664,17,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,185.422,111.896,18,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,109.084,139.418,19,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,137.811,198.681,20,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,168.146,200.087,21,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,188.034,205.31,22,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,199.284,174.574,23,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,192.654,163.726,24,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,185.422,131.383,25,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,224.797,110.892,26,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,225.4,121.539,27,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,233.837,131.182,28,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,263.569,132.387,29,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,256.136,148.659,30,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,205.913,166.739,31,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,244.283,176.784,32,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,239.864,200.288,33,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,315.6,159.306,34,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,331.269,137.61,35,pink
Photuris sp2 f2_xy.tif,NCC Ent 5,Photuris sp,F2,olfactory,trichoid,269.997,128.168,36,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,79.936,114.872,1,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,48.67,119.809,2,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,38.038,135.379,3,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,58.67,129.176,4,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,57.151,157.783,5,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,36.898,167.783,6,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,41.582,207.53,7,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,79.05,209.049,8,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,86.518,192.087,9,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,80.569,171.454,10,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,110.948,130.189,11,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,127.151,153.733,12,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,127.531,119.936,13,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,112.214,207.53,14,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,174.112,108.796,15,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,181.201,117.784,16,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,159.176,132.594,17,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,164.492,151.454,18,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,163.353,173.1,19,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,129.809,192.846,20,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,185.758,199.935,21,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,194.239,181.707,22,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,149.429,105.885,23,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,242.213,101.708,24,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,216.644,117.531,25,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,197.91,136.391,26,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,233.985,127.657,27,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,255.251,145.505,28,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,259.428,132.847,29,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,231.2,159.302,30,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,222.466,189.049,31,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,259.048,172.214,32,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,269.681,180.568,33,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,291.2,107.404,34,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,345.503,103.48,35,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,329.681,110.442,36,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,318.795,124.493,37,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,353.478,130.822,38,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,329.174,141.708,39,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,300.187,158.163,40,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,351.073,158.796,41,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,328.668,171.328,42,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,309.554,182.34,43,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,369.301,120.062,44,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,363.731,108.417,45,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,380.946,139.176,46,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,376.136,150.568,47,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,343.098,180.821,48,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,381.326,104.24,49,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,mechano,NA,385.503,116.518,50,yellow
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,44.114,113.86,1,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,74.366,121.201,2,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,76.771,128.29,3,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,90.316,124.366,4,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,100.442,118.037,5,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,118.417,113.86,6,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,70.063,134.746,7,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,51.582,142.087,8,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,67.151,151.961,9,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,82.468,159.935,10,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,43.734,176.517,11,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,44.746,184.872,12,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,38.164,193.1,13,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,61.202,185.252,14,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,102.467,189.429,15,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,105.379,166.138,16,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,91.202,180.441,17,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,113.353,141.834,18,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,125.632,172.973,19,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,128.037,108.037,20,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,144.113,108.923,21,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,144.999,112.594,22,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,163.353,124.493,23,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,146.138,141.961,24,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,185.125,162.72,25,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,156.518,190.568,26,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,188.796,151.075,27,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,190.062,108.29,28,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,202.213,101.835,29,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,196.77,109.936,30,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,218.669,104.872,31,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,231.454,111.455,32,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,215.504,140.062,33,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,213.479,176.771,34,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,238.922,167.657,35,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,262.339,99.303,36,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,260.314,109.683,37,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,282.719,141.708,38,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,312.466,100.948,39,pink
Photuris sp2 f3_xy.tif,NCC Ent 5,Photuris sp,F3,olfactory,trichoid,339.301,117.404,40,pink
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,45.095,139.852,1,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,54.228,157.611,2,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,61.966,133.382,3,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,73.256,140.105,4,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,24.038,172.579,5,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,15.285,197.822,6,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,17.822,224.334,7,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,36.342,238.287,8,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,59.048,217.484,9,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,53.975,201.881,10,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,59.81,171.691,11,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,74.144,182.093,12,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,99.387,221.416,13,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,90.634,211.775,14,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,119.302,193.255,15,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,112.072,178.795,16,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,96.215,156.469,17,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,111.564,139.598,18,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,105.983,132.114,19,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,115.877,166.617,20,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,140.613,200.993,21,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,164.841,184.503,22,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,187.928,174.989,23,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,162.938,169.408,24,yellow
Photuris sp2 f4_xy.tif,NCC Ent 5,Photuris sp,F4,mechano,NA,155.454,151.902,25,yellow
